,product_type_no,graphical_appearance_no,colour_group_code,index_code,section_no,garment_group_no
64493,262,1010001,51,H,45,1007
64494,94,1010001,51,J,42,1020
64495,94,1010001,51,J,42,1020
64496,308,1010010,51,I,79,1002
64497,308,1010016,73,I,79,1002
64498,245,1010016,9,A,16,1003
64499,245,1010010,12,A,11,1003
64500,245,1010016,33,A,62,1017
64501,245,1010016,93,A,11,1003
64502,245,1010016,51,A,11,1003
64503,261,1010001,73,H,45,1007
64504,261,1010016,93,H,45,1007
64505,274,1010001,9,F,55,1025
64506,277,1010016,73,H,45,1007
64507,277,1010001,73,H,45,1007
64508,277,1010016,9,H,45,1007
64509,277,1010016,42,H,45,1007
64510,270,1010016,9,H,45,1007
64511,270,1010016,73,H,45,1007
64512,270,1010016,73,H,45,1007
64513,274,1010001,10,H,76,1009
64514,274,1010001,51,H,76,1009
64515,253,1010016,9,S,5,1005
64516,253,1010016,10,S,5,1005
64517,255,1010016,10,S,5,1005
64518,255,1010010,7,S,5,1005
64519,255,1010010,52,S,5,1005
64520,299,1010017,72,J,43,1018
64521,253,1010010,8,S,49,1001
64522,57,1010017,50,J,43,1018
64523,257,1010016,73,F,23,1003
64524,257,1010016,43,F,23,1003
64525,306,1010016,9,S,5,1005
64526,306,1010010,7,S,5,1005
64527,306,1010016,52,S,5,1005
64528,265,1010001,9,D,53,1013
64529,265,1010016,9,D,53,1013
64530,265,1010016,10,D,53,1013
64531,265,1010001,42,D,53,1013
64532,267,1010016,10,D,53,1013
64533,267,1010016,42,D,53,1013
64534,267,1010017,10,D,53,1013
64535,265,1010016,42,D,53,1013
64536,265,1010016,9,D,53,1013
64537,265,1010016,9,D,53,1013
64538,265,1010017,71,D,53,1013
64539,265,1010001,12,D,53,1013
64540,265,1010017,72,D,53,1013
64541,306,1010016,53,S,5,1005
64542,306,1010001,9,S,5,1005
64543,306,1010001,31,S,5,1005
64544,306,1010011,7,S,5,1005
64545,262,1010001,11,A,18,1010
64546,255,1010016,93,S,5,1005
64547,255,1010016,31,S,5,1005
64548,255,1010016,10,S,5,1005
64549,255,1010016,9,S,5,1005
64550,255,1010016,6,S,5,1005
64551,255,1010016,42,S,5,1005
64552,254,1010016,9,S,5,1005
64553,254,1010016,51,S,5,1005
64554,254,1010016,81,S,5,1005
64555,69,1010008,72,G,44,1019
64556,69,1010016,73,G,44,1019
64557,69,1010008,7,G,44,1019
64558,69,1010001,51,G,44,1019
64559,69,1010001,7,G,44,1019
64560,267,1010016,92,G,44,1005
64561,272,1010010,7,G,44,1005
64562,272,1010016,73,G,44,1005
64563,270,1010016,73,G,44,1005
64564,262,1010016,73,H,45,1007
64565,262,1010016,11,H,45,1007
64566,262,1010016,17,H,45,1007
64567,254,1010016,31,A,15,1005
64568,253,1010016,14,A,15,1005
64569,274,1010023,73,G,44,1006
64570,274,1010016,73,H,46,1025
64571,274,1010001,14,H,46,1025
64572,274,1010001,71,H,46,1025
64573,274,1010016,42,H,46,1025
64574,274,1010001,72,H,46,1025
64575,274,1010016,13,H,46,1025
64576,274,1010001,19,H,46,1025
64577,274,1010016,73,H,46,1025
64578,274,1010001,73,H,46,1025
64579,274,1010001,19,H,46,1025
64580,274,1010001,73,H,46,1025
64581,274,1010016,13,H,46,1025
64582,274,1010016,90,H,46,1025
64583,274,1010016,9,H,46,1025
64584,274,1010001,81,H,46,1025
64585,274,1010016,22,H,46,1025
64586,274,1010001,72,H,46,1025
64587,274,1010016,31,H,46,1025
64588,274,1010001,23,H,46,1025
64589,274,1010016,73,H,46,1025
64590,274,1010016,93,H,46,1025
64591,259,1010016,10,H,46,1011
64592,259,1010001,73,H,46,1011
64593,259,1010001,71,H,46,1011
64594,259,1010016,72,H,46,1011
64595,259,1010001,73,H,46,1011
64596,259,1010016,19,H,46,1011
64597,259,1010016,22,H,46,1011
64598,259,1010001,71,H,46,1011
64599,259,1010001,71,H,46,1011
64600,259,1010016,42,H,46,1011
64601,259,1010016,93,H,46,1011
64602,259,1010001,22,H,46,1011
64603,259,1010001,43,H,46,1011
64604,259,1010001,10,H,46,1011
64605,254,1010001,11,A,11,1005
64606,66,1010016,9,F,25,1019
64607,272,1010026,51,G,44,1005
64608,264,1010004,73,F,23,1008
64609,264,1010004,73,F,23,1008
64610,69,1010001,23,A,82,1001
64611,272,1010004,73,F,23,1009
64612,264,1010010,73,F,23,1008
64613,264,1010016,9,F,23,1008
64614,264,1010016,43,F,23,1008
64615,253,1010016,9,S,5,1005
64616,259,1010016,10,H,46,1011
64617,259,1010016,71,H,46,1011
64618,259,1010016,73,H,46,1011
64619,259,1010026,22,H,46,1011
64620,259,1010026,10,H,46,1011
64621,256,1010016,9,A,15,1005
64622,256,1010016,14,A,15,1005
64623,256,1010016,10,A,15,1005
64624,252,1010010,7,F,24,1001
64625,252,1010016,22,F,20,1005
64626,252,1010016,33,F,20,1005
64627,252,1010010,8,F,20,1005
64628,252,1010016,10,F,20,1005
64629,252,1010016,23,F,20,1005
64630,252,1010016,73,F,20,1005
64631,252,1010016,10,F,20,1005
64632,252,1010010,8,F,20,1005
64633,252,1010016,11,F,20,1005
64634,252,1010016,72,F,20,1005
64635,252,1010010,7,F,20,1005
64636,252,1010016,22,F,20,1005
64637,252,1010016,11,F,20,1005
64638,252,1010016,14,F,20,1005
64639,252,1010016,17,F,20,1005
64640,252,1010016,19,F,20,1005
64641,252,1010016,73,F,20,1005
64642,245,1010026,51,G,40,1003
64643,245,1010026,7,G,40,1003
64644,245,1010017,51,G,40,1003
64645,245,1010017,51,G,40,1003
64646,265,1010016,9,A,2,1005
64647,265,1010017,73,A,2,1005
64648,74,1010016,51,G,44,1019
64649,90,1010016,9,C,64,1020
64650,74,1010001,51,G,44,1019
64651,74,1010001,41,G,44,1019
64652,254,1010001,7,I,77,1005
64653,254,1010001,10,I,77,1005
64654,272,1010005,42,F,55,1009
64655,272,1010016,9,F,55,1009
64656,272,1010016,8,F,55,1009
64657,253,1010016,9,A,16,1002
64658,253,1010016,10,A,16,1002
64659,262,1010005,42,F,31,1007
64660,69,1010016,73,J,45,1019
64661,69,1010001,10,J,45,1019
64662,75,1010010,7,J,45,1019
64663,254,1010016,10,A,6,1010
64664,254,1010016,21,A,6,1010
64665,258,1010016,10,A,6,1010
64666,258,1010016,73,A,6,1010
64667,255,1010008,8,S,22,1005
64668,252,1010001,12,A,6,1005
64669,252,1010002,73,A,6,1005
64670,252,1010008,10,A,6,1005
64671,94,1010001,51,J,42,1020
64672,302,1010001,63,F,26,1021
64673,302,1010014,10,F,26,1021
64674,302,1010014,10,F,26,1021
64675,302,1010001,10,F,26,1021
64676,302,1010001,10,F,26,1021
64677,302,1010001,10,F,26,1021
64678,302,1010001,10,F,26,1021
64679,302,1010001,10,F,26,1021
64680,302,1010014,7,F,26,1021
64681,302,1010001,19,F,26,1021
64682,262,1010001,19,F,31,1007
64683,274,1010023,9,D,57,1016
64684,274,1010023,73,D,57,1016
64685,274,1010023,72,D,57,1016
64686,94,1010016,9,C,64,1020
64687,94,1010016,10,C,64,1020
64688,94,1010016,6,C,64,1020
64689,267,1010016,9,D,53,1013
64690,267,1010001,32,D,53,1013
64691,267,1010001,9,D,53,1013
64692,267,1010001,42,D,53,1013
64693,297,1010008,9,I,72,1017
64694,297,1010008,10,I,72,1017
64695,255,1010001,10,I,47,1005
64696,255,1010002,73,I,47,1005
64697,94,1010016,11,C,64,1020
64698,94,1010016,9,C,64,1020
64699,94,1010016,9,C,64,1020
64700,94,1010016,10,C,64,1020
64701,91,1010016,12,C,64,1020
64702,254,1010006,10,H,76,1005
64703,87,1010016,19,J,42,1020
64704,254,1010016,92,A,8,1005
64705,254,1010017,10,A,8,1005
64706,302,1010001,7,G,44,1021
64707,272,1010016,73,H,46,1009
64708,272,1010016,14,H,46,1009
64709,272,1010016,73,H,46,1009
64710,265,1010017,21,H,76,1014
64711,308,1010016,9,D,53,1007
64712,308,1010016,19,D,53,1007
64713,308,1010016,43,D,53,1007
64714,308,1010016,73,D,53,1007
64715,254,1010016,81,A,8,1005
64716,252,1010016,91,A,18,1003
64717,252,1010016,13,A,18,1003
64718,252,1010017,51,G,40,1003
64719,252,1010017,42,G,40,1003
64720,265,1010016,9,A,15,1013
64721,252,1010001,8,G,40,1003
64722,252,1010016,11,G,40,1003
64723,252,1010006,81,G,40,1003
64724,66,1010022,31,A,82,1023
64725,80,1010014,9,A,82,1023
64726,75,1010016,9,F,25,1019
64727,75,1010010,8,F,25,1019
64728,80,1010014,41,A,82,1023
64729,80,1010014,81,A,82,1023
64730,71,1010016,9,F,25,1019
64731,71,1010010,6,F,25,1019
64732,259,1010016,10,F,23,1011
64733,259,1010016,71,F,23,1011
64734,259,1010016,43,F,23,1011
64735,259,1010016,73,F,23,1011
64736,259,1010016,9,F,23,1011
64737,80,1010013,8,F,25,1019
64738,98,1010016,50,J,43,1019
64739,496,1010002,9,F,25,1019
64740,496,1010010,8,F,25,1019
64741,75,1010002,23,F,25,1019
64742,75,1010002,93,F,25,1019
64743,70,1010009,3,A,82,1023
64744,80,1010016,9,F,25,1019
64745,80,1010010,8,F,25,1019
64746,80,1010010,9,F,25,1019
64747,71,1010016,9,F,25,1019
64748,71,1010010,8,F,25,1019
64749,75,1010016,9,F,25,1019
64750,75,1010016,33,F,25,1019
64751,75,1010016,42,F,25,1019
64752,75,1010010,22,F,25,1019
64753,75,1010010,73,F,25,1019
64754,75,1010010,9,F,25,1019
64755,75,1010016,73,F,25,1019
64756,75,1010016,33,F,25,1019
64757,75,1010016,22,F,25,1019
64758,80,1010010,7,F,25,1019
64759,80,1010016,33,F,25,1019
64760,80,1010016,9,F,25,1019
64761,80,1010016,43,F,25,1019
64762,80,1010016,73,F,25,1019
64763,80,1010010,9,F,25,1019
64764,80,1010016,23,F,25,1019
64765,80,1010016,9,F,25,1019
64766,80,1010010,8,F,25,1019
64767,80,1010016,9,F,25,1019
64768,80,1010010,8,F,25,1019
64769,265,1010016,9,A,15,1013
64770,258,1010016,10,A,15,1010
64771,258,1010001,93,A,15,1010
64772,245,1010016,22,G,40,1003
64773,245,1010016,52,G,40,1003
64774,245,1010010,7,G,40,1003
64775,245,1010016,53,G,40,1003
64776,245,1010010,11,G,40,1003
64777,245,1010016,51,G,40,1003
64778,245,1010016,81,G,40,1003
64779,272,1010001,8,G,40,1003
64780,272,1010016,11,G,40,1003
64781,272,1010016,73,G,40,1003
64782,272,1010022,42,G,40,1003
64783,272,1010016,53,S,5,1001
64784,274,1010016,9,S,5,1001
64785,274,1010016,51,S,5,1001
64786,253,1010001,71,D,53,1010
64787,70,1010020,83,A,82,1023
64788,68,1010016,61,A,82,1023
64789,79,1010016,83,A,82,1023
64790,81,1010001,22,A,82,1023
64791,91,1010002,3,A,82,1023
64792,275,1010001,51,H,76,1014
64793,302,1010016,7,G,44,1021
64794,302,1010016,73,G,44,1021
64795,302,1010016,51,G,44,1021
64796,302,1010016,51,G,44,1021
64797,302,1010016,11,G,44,1021
64798,302,1010016,73,G,44,1021
64799,298,1010011,13,B,60,1018
64800,298,1010016,9,B,60,1018
64801,298,1010001,73,B,60,1018
64802,59,1010011,13,B,60,1018
64803,59,1010016,9,B,60,1018
64804,59,1010001,73,B,60,1018
64805,265,1010017,72,H,76,1014
64806,265,1010017,50,H,76,1014
64807,265,1010017,21,H,76,1014
64808,59,1010016,32,B,60,1018
64809,59,1010016,9,B,60,1018
64810,59,1010001,73,B,60,1018
64811,298,1010016,32,B,60,1018
64812,298,1010001,73,B,60,1018
64813,298,1010016,9,B,60,1018
64814,81,1010010,17,C,66,1019
64815,57,1010011,13,B,60,1018
64816,57,1010001,73,B,60,1018
64817,57,1010016,9,B,60,1018
64818,57,1010016,32,B,60,1018
64819,87,1010001,13,A,82,1023
64820,81,1010016,13,C,66,1019
64821,90,1010016,83,A,82,1023
64822,512,1010016,9,C,66,1019
64823,512,1010016,53,C,66,1019
64824,512,1010016,7,C,66,1019
64825,275,1010016,9,A,6,1025
64826,275,1010016,12,A,6,1025
64827,275,1010016,19,A,6,1025
64828,57,1010001,73,B,60,1018
64829,298,1010026,93,B,60,1018
64830,298,1010011,10,B,60,1018
64831,59,1010011,10,B,60,1018
64832,77,1010016,3,F,25,1019
64833,272,1010016,9,A,6,1005
64834,272,1010010,7,A,6,1005
64835,265,1010016,51,A,11,1013
64836,265,1010016,71,A,11,1013
64837,265,1010016,10,A,11,1013
64838,77,1010016,3,F,25,1019
64839,77,1010016,5,F,25,1019
64840,98,1010016,9,J,43,1019
64841,68,1010016,9,F,25,1019
64842,306,1010016,9,B,61,1017
64843,306,1010016,10,B,61,1017
64844,74,1010016,51,J,43,1019
64845,74,1010016,73,J,43,1019
64846,254,1010016,9,A,8,1010
64847,96,1010016,9,J,43,1019
64848,70,1010016,5,C,66,1019
64849,70,1010016,93,C,66,1019
64850,265,1010001,33,A,8,1005
64851,265,1010016,42,A,8,1005
64852,79,1010016,5,C,66,1019
64853,70,1010016,5,C,66,1019
64854,70,1010016,3,C,66,1019
64855,77,1010016,5,C,66,1019
64856,77,1010016,3,C,66,1019
64857,73,1010016,51,J,43,1019
64858,258,1010017,70,A,15,1010
64859,258,1010016,10,A,15,1010
64860,258,1010016,19,A,15,1010
64861,258,1010016,9,A,15,1010
64862,258,1010016,10,A,15,1010
64863,73,1010016,51,J,43,1019
64864,93,1010002,10,B,62,1021
64865,73,1010016,51,J,43,1019
64866,298,1010026,9,B,60,1018
64867,298,1010001,10,B,60,1018
64868,72,1010016,51,J,43,1019
64869,304,1010009,13,B,62,1021
64870,265,1010004,9,A,11,1005
64871,265,1010001,17,A,8,1010
64872,304,1010001,11,B,62,1021
64873,255,1010002,51,H,76,1005
64874,255,1010002,21,H,76,1005
64875,255,1010002,10,H,76,1005
64876,255,1010002,10,H,76,1005
64877,72,1010016,51,J,43,1019
64878,73,1010016,51,J,43,1019
64879,68,1010012,17,F,25,1019
64880,144,1010016,9,C,64,1020
64881,73,1010016,52,J,43,1019
64882,68,1010016,50,J,43,1019
64883,68,1010016,9,F,25,1019
64884,259,1010001,73,F,23,1011
64885,259,1010001,43,F,23,1011
64886,92,1010016,13,A,97,1001
64887,80,1010001,9,A,97,1001
64888,70,1010016,3,A,97,1001
64889,274,1010016,14,I,47,1025
64890,274,1010016,9,I,47,1025
64891,274,1010016,73,I,47,1025
64892,253,1010001,21,D,53,1010
64893,253,1010001,9,D,53,1010
64894,253,1010001,12,D,53,1010
64895,69,1010016,73,G,44,1019
64896,258,1010007,52,D,53,1010
64897,258,1010016,9,D,53,1010
64898,258,1010007,10,D,53,1010
64899,258,1010007,21,D,53,1010
64900,89,1010016,9,C,64,1020
64901,68,1010012,73,F,25,1019
64902,68,1010012,9,F,25,1019
64903,68,1010012,73,F,25,1019
64904,68,1010012,17,F,25,1019
64905,68,1010012,73,F,25,1019
64906,68,1010012,17,F,25,1019
64907,68,1010012,9,F,25,1019
64908,68,1010013,9,F,25,1019
64909,70,1010016,3,A,97,1001
64910,253,1010001,10,D,53,1010
64911,253,1010016,10,D,53,1010
64912,253,1010016,42,D,53,1010
64913,77,1010016,5,A,97,1001
64914,259,1010001,12,D,53,1010
64915,259,1010001,9,D,53,1010
64916,68,1010016,42,F,25,1019
64917,68,1010016,9,F,25,1019
64918,68,1010012,23,F,25,1019
64919,91,1010016,11,A,97,1001
64920,66,1010016,9,A,97,1001
64921,79,1010016,5,A,97,1001
64922,79,1010016,9,A,97,1001
64923,306,1010016,9,B,61,1017
64924,286,1010016,9,B,61,1017
64925,80,1010001,33,A,97,1001
64926,80,1010001,73,A,97,1001
64927,258,-1,-1,A,15,1001
64928,253,1010001,9,D,53,1005
64929,252,1010010,7,I,47,1003
64930,252,1010016,9,I,47,1003
64931,252,1010017,73,I,47,1003
64932,252,1010016,43,I,47,1003
64933,252,1010016,73,I,47,1003
64934,270,1010001,71,A,2,1005
64935,77,1010016,5,C,66,1019
64936,76,1010001,51,G,44,1019
64937,302,1010016,10,S,22,1019
64938,302,1010010,7,S,22,1019
64939,302,1010016,9,S,22,1019
64940,302,1010010,10,S,22,1019
64941,302,1010010,8,S,22,1019
64942,302,1010010,73,S,22,1019
64943,57,1010001,50,G,44,1019
64944,57,1010017,81,G,44,1019
64945,57,1010001,73,G,44,1019
64946,272,1010023,71,H,46,1016
64947,77,1010016,92,C,66,1019
64948,265,1010001,81,I,77,1014
64949,265,1010001,10,I,77,1014
64950,265,1010001,10,A,11,1013
64951,265,1010016,9,A,11,1013
64952,275,1010016,91,A,11,1012
64953,245,1010016,42,A,15,1001
64954,245,1010016,9,A,15,1001
64955,273,1010016,9,A,11,1009
64956,299,1010016,71,J,43,1018
64957,57,1010001,81,J,43,1018
64958,299,1010016,71,J,43,1018
64959,272,1010010,8,H,72,1002
64960,272,1010010,7,H,72,1002
64961,272,1010016,73,H,72,1002
64962,272,1010016,9,H,72,1002
64963,272,1010016,82,H,72,1002
64964,272,1010010,72,H,72,1002
64965,272,1010016,19,H,72,1002
64966,272,1010016,22,H,72,1002
64967,272,1010010,19,H,72,1002
64968,272,1010010,13,H,72,1002
64969,272,1010010,73,H,72,1002
64970,272,1010016,42,H,72,1002
64971,272,1010016,14,H,72,1002
64972,272,1010016,22,H,72,1002
64973,272,1010016,19,H,72,1002
64974,272,1010016,93,H,72,1002
64975,272,1010016,42,H,72,1002
64976,272,1010016,73,H,72,1002
64977,253,1010016,9,D,53,1005
64978,253,1010016,32,D,53,1005
64979,255,1010016,92,D,53,1005
64980,255,1010016,21,D,53,1005
64981,81,1010016,5,F,25,1019
64982,81,1010016,3,F,25,1019
64983,265,1010016,13,A,15,1013
64984,265,1010016,10,A,15,1013
64985,265,1010001,9,A,15,1013
64986,57,1010016,9,D,51,1018
64987,57,1010001,9,D,51,1018
64988,57,1010016,50,D,51,1018
64989,57,1010001,10,D,51,1018
64990,57,1010016,9,D,51,1018
64991,59,1010001,9,D,51,1018
64992,59,1010016,32,D,51,1018
64993,59,1010016,50,D,51,1018
64994,59,1010001,10,D,51,1018
64995,299,1010016,9,D,51,1018
64996,272,1010023,73,D,57,1016
64997,272,1010023,9,D,57,1016
64998,272,1010023,9,D,57,1016
64999,272,1010023,9,D,57,1016
65000,272,1010023,73,D,57,1016
65001,272,1010023,72,D,57,1016
65002,272,1010023,73,D,57,1016
65003,272,1010023,9,D,57,1016
65004,272,1010023,71,D,57,1016
65005,272,1010023,72,D,57,1016
65006,272,1010023,6,D,57,1016
65007,272,1010023,71,D,57,1016
65008,272,1010016,9,A,6,1005
65009,272,1010017,10,A,6,1005
65010,255,1010016,10,A,6,1005
65011,255,1010016,9,A,6,1005
65012,255,1010017,73,A,6,1005
65013,265,1010016,9,A,6,1005
65014,265,1010017,73,A,6,1005
65015,265,1010013,10,A,6,1005
65016,265,1010016,42,A,6,1005
65017,273,1010014,51,G,40,1005
65018,274,1010016,73,G,44,1006
65019,81,1010013,5,F,25,1019
65020,74,1010016,51,J,43,1019
65021,252,1010016,9,I,47,1003
65022,252,1010010,8,I,47,1003
65023,252,1010010,19,I,47,1003
65024,252,1010010,12,I,47,1003
65025,69,1010004,6,F,25,1019
65026,66,1010001,51,J,43,1019
65027,257,1010007,73,F,23,1003
65028,66,1010020,21,C,65,1019
65029,94,1010016,7,F,27,1020
65030,254,1010016,9,D,53,1005
65031,254,1010016,52,D,53,1005
65032,254,1010016,22,D,53,1005
65033,94,1010016,9,F,27,1020
65034,94,1010016,6,F,27,1020
65035,272,1010024,73,G,44,1006
65036,272,1010016,31,G,44,1006
65037,272,1010016,12,G,44,1006
65038,255,1010008,91,I,47,1005
65039,255,1010008,10,I,47,1005
65040,255,1010008,73,I,47,1005
65041,255,1010008,73,I,47,1005
65042,255,1010008,10,I,47,1005
65043,255,1010001,10,I,47,1005
65044,255,1010001,9,I,47,1005
65045,255,1010001,12,A,2,1005
65046,265,1010016,9,A,15,1005
65047,265,1010016,42,A,15,1005
65048,265,1010016,14,A,15,1005
65049,57,1010016,42,B,60,1018
65050,265,1010017,73,A,6,1013
65051,265,1010017,73,A,6,1013
65052,265,1010001,73,A,6,1013
65053,265,1010016,71,A,6,1013
65054,265,1010017,10,A,6,1013
65055,272,1010001,12,A,82,1023
65056,252,1010020,7,D,51,1002
65057,252,1010020,9,D,51,1002
65058,252,1010020,73,D,51,1002
65059,274,1010016,7,H,46,1025
65060,274,1010016,73,H,46,1025
65061,274,1010016,14,H,46,1025
65062,274,1010016,9,H,46,1025
65063,253,1010008,10,I,47,1005
65064,272,1010017,10,G,44,1005
65065,267,1010016,33,G,44,1006
65066,267,1010016,31,G,44,1006
65067,267,1010010,93,G,44,1006
65068,267,1010016,23,G,44,1006
65069,267,1010010,42,G,44,1006
65070,267,1010010,93,G,44,1006
65071,270,1010005,73,G,44,1006
65072,270,1010005,31,G,44,1006
65073,270,1010005,12,G,44,1006
65074,270,1010016,43,G,44,1006
65075,270,1010005,73,G,44,1006
65076,270,1010005,52,G,44,1006
65077,270,1010005,92,G,44,1006
65078,265,1010001,92,A,11,1013
65079,265,1010016,53,A,11,1013
65080,265,1010016,41,A,11,1013
65081,265,1010016,31,A,11,1013
65082,265,1010016,22,A,11,1013
65083,254,1010016,73,H,76,1005
65084,254,1010016,10,H,76,1005
65085,274,1010023,72,H,46,1016
65086,274,1010023,73,H,46,1016
65087,259,1010023,73,F,20,1011
65088,259,1010004,42,F,55,1011
65089,259,1010004,22,F,55,1011
65090,259,1010004,83,F,55,1011
65091,259,1010004,7,F,55,1011
65092,259,1010004,14,F,55,1011
65093,259,1010004,43,F,55,1011
65094,259,1010004,14,F,55,1011
65095,259,1010004,43,F,55,1011
65096,259,1010004,73,F,55,1011
65097,259,1010004,33,F,55,1011
65098,259,1010004,93,F,55,1011
65099,259,1010004,33,F,55,1011
65100,259,1010004,51,F,55,1011
65101,259,1010004,12,F,55,1011
65102,259,1010004,13,F,55,1011
65103,259,1010004,22,F,55,1011
65104,259,1010004,71,F,55,1011
65105,275,1010016,19,D,53,1012
65106,275,1010016,9,D,53,1012
65107,265,1010016,9,D,53,1013
65108,252,1010008,22,G,41,1005
65109,252,1010001,7,G,41,1005
65110,252,1010001,12,G,41,1005
65111,252,1010014,9,G,41,1005
65112,252,1010014,6,G,41,1005
65113,252,1010001,7,G,41,1005
65114,252,1010001,7,G,41,1005
65115,252,1010005,73,G,41,1005
65116,252,1010001,12,G,41,1005
65117,252,1010008,22,G,41,1005
65118,252,1010016,93,G,41,1005
65119,252,1010001,12,G,41,1005
65120,252,1010008,42,G,41,1005
65121,252,1010001,8,G,41,1005
65122,252,1010001,12,G,41,1005
65123,272,1010016,22,G,41,1005
65124,272,1010005,73,G,41,1005
65125,272,1010001,7,G,41,1005
65126,272,1010016,93,G,41,1005
65127,272,1010016,9,G,41,1005
65128,272,1010016,43,G,41,1005
65129,272,1010001,7,G,41,1005
65130,255,1010001,10,G,41,1005
65131,255,1010008,7,G,41,1005
65132,255,1010017,10,G,41,1005
65133,255,1010014,12,G,41,1005
65134,255,1010017,73,G,41,1005
65135,255,1010014,10,G,41,1005
65136,255,1010001,7,G,41,1005
65137,255,1010014,73,G,41,1005
65138,255,1010001,13,G,41,1005
65139,255,1010008,14,G,41,1005
65140,255,1010001,10,G,41,1005
65141,255,1010008,22,G,41,1005
65142,255,1010005,93,G,41,1005
65143,255,1010001,14,G,41,1005
65144,255,1010008,12,G,41,1005
65145,255,1010001,73,G,41,1005
65146,255,1010001,12,G,41,1005
65147,255,1010001,33,G,41,1005
65148,255,1010014,73,G,41,1005
65149,255,1010008,12,G,41,1005
65150,255,1010017,73,G,41,1005
65151,255,1010014,73,G,41,1005
65152,255,1010008,6,G,41,1005
